pitch_rad,yaw_rad
0.0,0.0
0.0,0.06981317007977318
0.0,0.13962634015954636
0.0,0.20943951023931956
0.0,0.2792526803190927
0.0,0.3490658503988659
0.0,0.4188790204786391
0.0,0.4886921905584123
0.0,0.5585053606381855
0.0,0.6283185307179586
0.0,0.6981317007977318
0.0,0.767944870877505
0.0,0.8377580409572782
0.0,0.9075712110370514
0.0,0.9773843811168246
0.0,1.0471975511965976
0.0,1.117010721276371
0.0,1.1868238913561442
0.0,1.2566370614359172
0.0,1.3264502315156905
0.0,1.3962634015954636
0.0,1.4660765716752369
0.0,1.53588974175501
0.0,1.6057029118347832
0.0,1.6755160819145565
0.0,1.7453292519943295
0.0,1.8151424220741028
0.0,1.8849555921538759
0.0,1.9547687622336491
0.0,2.0245819323134224
0.0,2.0943951023931953
0.0,2.1642082724729685
0.0,2.234021442552742
0.0,2.303834612632515
0.0,2.3736477827122884
0.0,2.443460952792061
0.0,2.5132741228718345
0.0,2.5830872929516078
0.0,2.652900463031381
0.0,2.722713633111154
0.0,2.792526803190927
0.0,2.8623399732707004
0.0,2.9321531433504737
0.0,3.001966313430247
0.0,3.07177948351002
0.0,3.141592653589793
0.0,3.2114058236695664
0.0,3.2812189937493397
0.0,3.351032163829113
0.0,3.420845333908886
0.0,3.490658503988659
0.0,3.5604716740684323
0.0,3.6302848441482056
0.0,3.7000980142279785
0.0,3.7699111843077517
0.0,3.839724354387525
0.0,3.9095375244672983
0.0,3.9793506945470716
0.0,4.049163864626845
0.0,4.118977034706618
0.0,4.1887902047863905
0.0,4.258603374866164
0.0,4.328416544945937
0.0,4.39822971502571
0.0,4.468042885105484
0.0,4.537856055185257
0.0,4.60766922526503
0.0,4.6774823953448035
0.0,4.747295565424577
0.0,4.817108735504349
0.0,4.886921905584122
0.0,4.956735075663896
0.0,5.026548245743669
0.0,5.096361415823442
0.0,5.1661745859032155
0.0,5.235987755982989
0.0,5.305800926062762
0.0,5.375614096142535
0.0,5.445427266222308
0.0,5.515240436302081
0.0,5.585053606381854
0.0,5.654866776461628
0.0,5.724679946541401
0.0,5.794493116621174
0.0,5.8643062867009474
0.0,5.934119456780721
0.0,6.003932626860494
0.0,6.073745796940266
0.0,6.14355896702004
0.0,6.213372137099813
0.08726646259971647,0.0
0.08726646259971647,0.06981317007977318
0.08726646259971647,0.13962634015954636
0.08726646259971647,0.20943951023931956
0.08726646259971647,0.2792526803190927
0.08726646259971647,0.3490658503988659
0.08726646259971647,0.4188790204786391
0.08726646259971647,0.4886921905584123
0.08726646259971647,0.5585053606381855
0.08726646259971647,0.6283185307179586
0.08726646259971647,0.6981317007977318
0.08726646259971647,0.767944870877505
0.08726646259971647,0.8377580409572782
0.08726646259971647,0.9075712110370514
0.08726646259971647,0.9773843811168246
0.08726646259971647,1.0471975511965976
0.08726646259971647,1.117010721276371
0.08726646259971647,1.1868238913561442
0.08726646259971647,1.2566370614359172
0.08726646259971647,1.3264502315156905
0.08726646259971647,1.3962634015954636
0.08726646259971647,1.4660765716752369
0.08726646259971647,1.53588974175501
0.08726646259971647,1.6057029118347832
0.08726646259971647,1.6755160819145565
0.08726646259971647,1.7453292519943295
0.08726646259971647,1.8151424220741028
0.08726646259971647,1.8849555921538759
0.08726646259971647,1.9547687622336491
0.08726646259971647,2.0245819323134224
0.08726646259971647,2.0943951023931953
0.08726646259971647,2.1642082724729685
0.08726646259971647,2.234021442552742
0.08726646259971647,2.303834612632515
0.08726646259971647,2.3736477827122884
0.08726646259971647,2.443460952792061
0.08726646259971647,2.5132741228718345
0.08726646259971647,2.5830872929516078
0.08726646259971647,2.652900463031381
0.08726646259971647,2.722713633111154
0.08726646259971647,2.792526803190927
0.08726646259971647,2.8623399732707004
0.08726646259971647,2.9321531433504737
0.08726646259971647,3.001966313430247
0.08726646259971647,3.07177948351002
0.08726646259971647,3.141592653589793
0.08726646259971647,3.2114058236695664
0.08726646259971647,3.2812189937493397
0.08726646259971647,3.351032163829113
0.08726646259971647,3.420845333908886
0.08726646259971647,3.490658503988659
0.08726646259971647,3.5604716740684323
0.08726646259971647,3.6302848441482056
0.08726646259971647,3.7000980142279785
0.08726646259971647,3.7699111843077517
0.08726646259971647,3.839724354387525
0.08726646259971647,3.9095375244672983
0.08726646259971647,3.9793506945470716
0.08726646259971647,4.049163864626845
0.08726646259971647,4.118977034706618
0.08726646259971647,4.1887902047863905
0.08726646259971647,4.258603374866164
0.08726646259971647,4.328416544945937
0.08726646259971647,4.39822971502571
0.08726646259971647,4.468042885105484
0.08726646259971647,4.537856055185257
0.08726646259971647,4.60766922526503
0.08726646259971647,4.6774823953448035
0.08726646259971647,4.747295565424577
0.08726646259971647,4.817108735504349
0.08726646259971647,4.886921905584122
0.08726646259971647,4.956735075663896
0.08726646259971647,5.026548245743669
0.08726646259971647,5.096361415823442
0.08726646259971647,5.1661745859032155
0.08726646259971647,5.235987755982989
0.08726646259971647,5.305800926062762
0.08726646259971647,5.375614096142535
0.08726646259971647,5.445427266222308
0.08726646259971647,5.515240436302081
0.08726646259971647,5.585053606381854
0.08726646259971647,5.654866776461628
0.08726646259971647,5.724679946541401
0.08726646259971647,5.794493116621174
0.08726646259971647,5.8643062867009474
0.08726646259971647,5.934119456780721
0.08726646259971647,6.003932626860494
0.08726646259971647,6.073745796940266
0.08726646259971647,6.14355896702004
0.08726646259971647,6.213372137099813
0.17453292519943295,0.0
0.17453292519943295,0.06981317007977318
0.17453292519943295,0.13962634015954636
0.17453292519943295,0.20943951023931956
0.17453292519943295,0.2792526803190927
0.17453292519943295,0.3490658503988659
0.17453292519943295,0.4188790204786391
0.17453292519943295,0.4886921905584123
0.17453292519943295,0.5585053606381855
0.17453292519943295,0.6283185307179586
0.17453292519943295,0.6981317007977318
0.17453292519943295,0.767944870877505
0.17453292519943295,0.8377580409572782
0.17453292519943295,0.9075712110370514
0.17453292519943295,0.9773843811168246
0.17453292519943295,1.0471975511965976
0.17453292519943295,1.117010721276371
0.17453292519943295,1.1868238913561442
0.17453292519943295,1.2566370614359172
0.17453292519943295,1.3264502315156905
0.17453292519943295,1.3962634015954636
0.17453292519943295,1.4660765716752369
0.17453292519943295,1.53588974175501
0.17453292519943295,1.6057029118347832
0.17453292519943295,1.6755160819145565
0.17453292519943295,1.7453292519943295
0.17453292519943295,1.8151424220741028
0.17453292519943295,1.8849555921538759
0.17453292519943295,1.9547687622336491
0.17453292519943295,2.0245819323134224
0.17453292519943295,2.0943951023931953
0.17453292519943295,2.1642082724729685
0.17453292519943295,2.234021442552742
0.17453292519943295,2.303834612632515
0.17453292519943295,2.3736477827122884
0.17453292519943295,2.443460952792061
0.17453292519943295,2.5132741228718345
0.17453292519943295,2.5830872929516078
0.17453292519943295,2.652900463031381
0.17453292519943295,2.722713633111154
